unique_reaction_id,original_reaction_id,source,reactant_0_fg_counts,reactant_0_num_atoms,reactant_0_num_bonds,reactant_0_MolWt,reactant_0_NumHDonors,reactant_0_NumHAcceptors,reactant_0_atom_features,reactant_0_bond_features,reactant_1_fg_counts,reactant_1_num_atoms,reactant_1_num_bonds,reactant_1_MolWt,reactant_1_NumHDonors,reactant_1_NumHAcceptors,reactant_1_atom_features,reactant_1_bond_features,product_0_num_atoms,product_0_num_bonds,product_0_MolWt,product_0_NumHDonors,product_0_NumHAcceptors,product_0_atom_features,product_0_bond_features,product_1_num_atoms,product_1_num_bonds,product_1_MolWt,product_1_NumHDonors,product_1_NumHAcceptors,product_1_atom_features,product_1_bond_features
1845,rxn_3224,ATLAS,"{'Hydroxyl': 0, 'Carbonyl': 0, 'Amine': 0, 'Carboxylic Acid': 0, 'Ester': 0, 'Ether': 0, 'Aromatic Ring': 0, 'Alkene': 0, 'Alkyne': 0, 'Halogen': 0, 'Nitro': 0, 'Sulfonyl': 0}",4,3,55.059999999999995,0,1,"{'atom_type_counts': {7: 2, 6: 2}, 'num_bonds_counts': {1: 2, 2: 2}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {1: 1, 2: 1, 0: 2}, 'hybridization_counts': {'SP3': 2, 'SP': 2}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.13008999999999998)}","{'bond_type_counts': {'single': 2, 'triple': 1}, 'conjugated_bond_count': 0, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}","{'Hydroxyl': 0, 'Carbonyl': 1, 'Amine': 0, 'Carboxylic Acid': 0, 'Ester': 0, 'Ether': 0, 'Aromatic Ring': 0, 'Alkene': 0, 'Alkyne': 1, 'Halogen': 0, 'Nitro': 0, 'Sulfonyl': 0}",4,3,54.048,0,1,"{'atom_type_counts': {6: 3, 8: 1}, 'num_bonds_counts': {1: 2, 2: 2}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {1: 2, 0: 2}, 'hybridization_counts': {'SP': 2, 'SP2': 2}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.13008)}","{'bond_type_counts': {'triple': 1, 'single': 1, 'double': 1}, 'conjugated_bond_count': 3, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}",4,3,56.06799999999999,1,2,"{'atom_type_counts': {7: 2, 6: 2}, 'num_bonds_counts': {1: 2, 2: 2}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {2: 2, 0: 2}, 'hybridization_counts': {'SP3': 2, 'SP': 2}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.13008999999999998)}","{'bond_type_counts': {'single': 2, 'triple': 1}, 'conjugated_bond_count': 0, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}",4,3,53.040000000000006,0,1,"{'atom_type_counts': {6: 3, 8: 1}, 'num_bonds_counts': {1: 2, 2: 2}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {0: 3, 1: 1}, 'hybridization_counts': {'SP': 2, 'SP2': 2}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.13008)}","{'bond_type_counts': {'triple': 1, 'single': 1, 'double': 1}, 'conjugated_bond_count': 3, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}"
1846,rxn_3226,ATLAS,"{'Hydroxyl': 0, 'Carbonyl': 0, 'Amine': 0, 'Carboxylic Acid': 0, 'Ester': 0, 'Ether': 0, 'Aromatic Ring': 0, 'Alkene': 0, 'Alkyne': 0, 'Halogen': 0, 'Nitro': 0, 'Sulfonyl': 0}",4,3,55.059999999999995,0,1,"{'atom_type_counts': {7: 2, 6: 2}, 'num_bonds_counts': {1: 2, 2: 2}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {1: 1, 2: 1, 0: 2}, 'hybridization_counts': {'SP3': 2, 'SP': 2}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.13008999999999998)}","{'bond_type_counts': {'single': 2, 'triple': 1}, 'conjugated_bond_count': 0, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}","{'Hydroxyl': 0, 'Carbonyl': 2, 'Amine': 0, 'Carboxylic Acid': 0, 'Ester': 0, 'Ether': 0, 'Aromatic Ring': 0, 'Alkene': 0, 'Alkyne': 0, 'Halogen': 0, 'Nitro': 0, 'Sulfonyl': 0}",4,3,58.036,0,2,"{'atom_type_counts': {8: 2, 6: 2}, 'num_bonds_counts': {1: 2, 2: 2}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {0: 2, 1: 2}, 'hybridization_counts': {'SP2': 4}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.14005)}","{'bond_type_counts': {'double': 2, 'single': 1}, 'conjugated_bond_count': 3, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}",4,3,56.06799999999999,1,2,"{'atom_type_counts': {7: 2, 6: 2}, 'num_bonds_counts': {1: 2, 2: 2}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {2: 2, 0: 2}, 'hybridization_counts': {'SP3': 2, 'SP': 2}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.13008999999999998)}","{'bond_type_counts': {'single': 2, 'triple': 1}, 'conjugated_bond_count': 0, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}",4,3,57.028000000000006,0,2,"{'atom_type_counts': {8: 2, 6: 2}, 'num_bonds_counts': {1: 2, 2: 2}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {0: 3, 1: 1}, 'hybridization_counts': {'SP2': 4}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.14005)}","{'bond_type_counts': {'double': 2, 'single': 1}, 'conjugated_bond_count': 3, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}"
1847,rxn_3227,ATLAS,"{'Hydroxyl': 0, 'Carbonyl': 0, 'Amine': 0, 'Carboxylic Acid': 0, 'Ester': 0, 'Ether': 0, 'Aromatic Ring': 0, 'Alkene': 0, 'Alkyne': 0, 'Halogen': 0, 'Nitro': 0, 'Sulfonyl': 0}",4,3,55.059999999999995,0,1,"{'atom_type_counts': {7: 2, 6: 2}, 'num_bonds_counts': {1: 2, 2: 2}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {1: 1, 2: 1, 0: 2}, 'hybridization_counts': {'SP3': 2, 'SP': 2}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.13008999999999998)}","{'bond_type_counts': {'single': 2, 'triple': 1}, 'conjugated_bond_count': 0, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}","{'Hydroxyl': 1, 'Carbonyl': 0, 'Amine': 0, 'Carboxylic Acid': 0, 'Ester': 0, 'Ether': 0, 'Aromatic Ring': 0, 'Alkene': 0, 'Alkyne': 0, 'Halogen': 0, 'Nitro': 0, 'Sulfonyl': 0}",4,3,57.052,1,2,"{'atom_type_counts': {8: 1, 6: 2, 7: 1}, 'num_bonds_counts': {1: 2, 2: 2}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {1: 1, 2: 1, 0: 2}, 'hybridization_counts': {'SP3': 2, 'SP': 2}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.13507)}","{'bond_type_counts': {'single': 2, 'triple': 1}, 'conjugated_bond_count': 0, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}",4,3,56.06799999999999,1,2,"{'atom_type_counts': {7: 2, 6: 2}, 'num_bonds_counts': {1: 2, 2: 2}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {2: 2, 0: 2}, 'hybridization_counts': {'SP3': 2, 'SP': 2}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.13008999999999998)}","{'bond_type_counts': {'single': 2, 'triple': 1}, 'conjugated_bond_count': 0, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}",4,3,56.04399999999999,0,1,"{'atom_type_counts': {8: 1, 6: 2, 7: 1}, 'num_bonds_counts': {1: 2, 2: 2}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {0: 3, 2: 1}, 'hybridization_counts': {'SP3': 2, 'SP': 2}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.13507)}","{'bond_type_counts': {'single': 2, 'triple': 1}, 'conjugated_bond_count': 0, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}"
1848,rxn_3228,ATLAS,"{'Hydroxyl': 0, 'Carbonyl': 0, 'Amine': 0, 'Carboxylic Acid': 0, 'Ester': 0, 'Ether': 0, 'Aromatic Ring': 0, 'Alkene': 0, 'Alkyne': 0, 'Halogen': 0, 'Nitro': 0, 'Sulfonyl': 0}",4,3,55.059999999999995,0,1,"{'atom_type_counts': {7: 2, 6: 2}, 'num_bonds_counts': {1: 2, 2: 2}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {1: 1, 2: 1, 0: 2}, 'hybridization_counts': {'SP3': 2, 'SP': 2}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.13008999999999998)}","{'bond_type_counts': {'single': 2, 'triple': 1}, 'conjugated_bond_count': 0, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}","{'Hydroxyl': 1, 'Carbonyl': 0, 'Amine': 0, 'Carboxylic Acid': 0, 'Ester': 0, 'Ether': 0, 'Aromatic Ring': 0, 'Alkene': 0, 'Alkyne': 0, 'Halogen': 0, 'Nitro': 0, 'Sulfonyl': 0}",4,3,57.052,1,2,"{'atom_type_counts': {8: 1, 6: 2, 7: 1}, 'num_bonds_counts': {1: 2, 2: 2}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {1: 1, 2: 1, 0: 2}, 'hybridization_counts': {'SP3': 2, 'SP': 2}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.13507)}","{'bond_type_counts': {'single': 2, 'triple': 1}, 'conjugated_bond_count': 0, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}",4,3,56.06799999999999,1,2,"{'atom_type_counts': {7: 2, 6: 2}, 'num_bonds_counts': {1: 2, 2: 2}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {2: 2, 0: 2}, 'hybridization_counts': {'SP3': 2, 'SP': 2}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.13008999999999998)}","{'bond_type_counts': {'single': 2, 'triple': 1}, 'conjugated_bond_count': 0, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}",4,3,56.044,1,2,"{'atom_type_counts': {8: 1, 6: 2, 7: 1}, 'num_bonds_counts': {1: 2, 2: 2}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {1: 2, 0: 2}, 'hybridization_counts': {'SP3': 2, 'SP': 2}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.13507)}","{'bond_type_counts': {'single': 2, 'triple': 1}, 'conjugated_bond_count': 0, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}"
1849,rxn_3229,ATLAS,"{'Hydroxyl': 0, 'Carbonyl': 0, 'Amine': 0, 'Carboxylic Acid': 0, 'Ester': 0, 'Ether': 0, 'Aromatic Ring': 0, 'Alkene': 0, 'Alkyne': 0, 'Halogen': 0, 'Nitro': 0, 'Sulfonyl': 0}",4,3,55.059999999999995,0,1,"{'atom_type_counts': {7: 2, 6: 2}, 'num_bonds_counts': {1: 2, 2: 2}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {1: 1, 2: 1, 0: 2}, 'hybridization_counts': {'SP3': 2, 'SP': 2}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.13008999999999998)}","{'bond_type_counts': {'single': 2, 'triple': 1}, 'conjugated_bond_count': 0, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}","{'Hydroxyl': 0, 'Carbonyl': 0, 'Amine': 0, 'Carboxylic Acid': 0, 'Ester': 0, 'Ether': 0, 'Aromatic Ring': 0, 'Alkene': 0, 'Alkyne': 0, 'Halogen': 0, 'Nitro': 0, 'Sulfonyl': 0}",5,4,66.063,0,2,"{'atom_type_counts': {7: 2, 6: 3}, 'num_bonds_counts': {1: 2, 2: 3}, 'formal_charge_counts': {0: 5}, 'chirality_counts': {'unspecified': 5}, 'num_hydrogens_counts': {0: 4, 2: 1}, 'hybridization_counts': {'SP': 4, 'SP3': 1}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.12809399999999999)}","{'bond_type_counts': {'triple': 2, 'single': 2}, 'conjugated_bond_count': 0, 'ring_bond_count': 0, 'stereo_counts': {'none': 4}}",4,3,56.06799999999999,1,2,"{'atom_type_counts': {7: 2, 6: 2}, 'num_bonds_counts': {1: 2, 2: 2}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {2: 2, 0: 2}, 'hybridization_counts': {'SP3': 2, 'SP': 2}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.13008999999999998)}","{'bond_type_counts': {'single': 2, 'triple': 1}, 'conjugated_bond_count': 0, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}",5,4,65.055,0,2,"{'atom_type_counts': {7: 2, 6: 3}, 'num_bonds_counts': {1: 2, 2: 3}, 'formal_charge_counts': {0: 5}, 'chirality_counts': {'unspecified': 5}, 'num_hydrogens_counts': {0: 4, 1: 1}, 'hybridization_counts': {'SP': 4, 'SP3': 1}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.12809399999999999)}","{'bond_type_counts': {'triple': 2, 'single': 2}, 'conjugated_bond_count': 0, 'ring_bond_count': 0, 'stereo_counts': {'none': 4}}"
1850,rxn_3230,ATLAS,"{'Hydroxyl': 0, 'Carbonyl': 0, 'Amine': 0, 'Carboxylic Acid': 0, 'Ester': 0, 'Ether': 0, 'Aromatic Ring': 0, 'Alkene': 0, 'Alkyne': 0, 'Halogen': 0, 'Nitro': 0, 'Sulfonyl': 0}",4,3,55.059999999999995,0,1,"{'atom_type_counts': {7: 2, 6: 2}, 'num_bonds_counts': {1: 2, 2: 2}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {1: 1, 2: 1, 0: 2}, 'hybridization_counts': {'SP3': 2, 'SP': 2}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.13008999999999998)}","{'bond_type_counts': {'single': 2, 'triple': 1}, 'conjugated_bond_count': 0, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}","{'Hydroxyl': 0, 'Carbonyl': 0, 'Amine': 0, 'Carboxylic Acid': 0, 'Ester': 0, 'Ether': 0, 'Aromatic Ring': 0, 'Alkene': 0, 'Alkyne': 0, 'Halogen': 0, 'Nitro': 0, 'Sulfonyl': 0}",5,5,70.05099999999999,0,3,"{'atom_type_counts': {6: 2, 7: 2, 8: 1}, 'num_bonds_counts': {2: 5}, 'formal_charge_counts': {0: 5}, 'chirality_counts': {'unspecified': 5}, 'num_hydrogens_counts': {1: 2, 0: 3}, 'hybridization_counts': {'SP2': 5}, 'aromatic_atom_count': 5, 'average_atomic_mass': np.float64(0.13607)}","{'bond_type_counts': {'aromatic': 5}, 'conjugated_bond_count': 5, 'ring_bond_count': 5, 'stereo_counts': {'none': 5}}",4,3,56.06799999999999,1,2,"{'atom_type_counts': {7: 2, 6: 2}, 'num_bonds_counts': {1: 2, 2: 2}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {2: 2, 0: 2}, 'hybridization_counts': {'SP3': 2, 'SP': 2}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.13008999999999998)}","{'bond_type_counts': {'single': 2, 'triple': 1}, 'conjugated_bond_count': 0, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}",5,5,69.04299999999999,0,3,"{'atom_type_counts': {8: 1, 6: 2, 7: 2}, 'num_bonds_counts': {2: 5}, 'formal_charge_counts': {0: 5}, 'chirality_counts': {'unspecified': 5}, 'num_hydrogens_counts': {0: 4, 1: 1}, 'hybridization_counts': {'SP2': 5}, 'aromatic_atom_count': 5, 'average_atomic_mass': np.float64(0.13607)}","{'bond_type_counts': {'aromatic': 5}, 'conjugated_bond_count': 5, 'ring_bond_count': 5, 'stereo_counts': {'none': 5}}"
1851,rxn_3232,ATLAS,"{'Hydroxyl': 0, 'Carbonyl': 0, 'Amine': 0, 'Carboxylic Acid': 0, 'Ester': 0, 'Ether': 0, 'Aromatic Ring': 0, 'Alkene': 0, 'Alkyne': 0, 'Halogen': 0, 'Nitro': 0, 'Sulfonyl': 0}",4,3,55.059999999999995,0,1,"{'atom_type_counts': {7: 2, 6: 2}, 'num_bonds_counts': {1: 2, 2: 2}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {1: 1, 2: 1, 0: 2}, 'hybridization_counts': {'SP3': 2, 'SP': 2}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.13008999999999998)}","{'bond_type_counts': {'single': 2, 'triple': 1}, 'conjugated_bond_count': 0, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}","{'Hydroxyl': 0, 'Carbonyl': 0, 'Amine': 0, 'Carboxylic Acid': 0, 'Ester': 0, 'Ether': 0, 'Aromatic Ring': 0, 'Alkene': 0, 'Alkyne': 0, 'Halogen': 0, 'Nitro': 0, 'Sulfonyl': 0}",5,5,70.05099999999999,0,3,"{'atom_type_counts': {6: 2, 7: 2, 8: 1}, 'num_bonds_counts': {2: 5}, 'formal_charge_counts': {0: 5}, 'chirality_counts': {'unspecified': 5}, 'num_hydrogens_counts': {1: 2, 0: 3}, 'hybridization_counts': {'SP2': 5}, 'aromatic_atom_count': 5, 'average_atomic_mass': np.float64(0.13606999999999997)}","{'bond_type_counts': {'aromatic': 5}, 'conjugated_bond_count': 5, 'ring_bond_count': 5, 'stereo_counts': {'none': 5}}",4,3,56.06799999999999,1,2,"{'atom_type_counts': {7: 2, 6: 2}, 'num_bonds_counts': {1: 2, 2: 2}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {2: 2, 0: 2}, 'hybridization_counts': {'SP3': 2, 'SP': 2}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.13008999999999998)}","{'bond_type_counts': {'single': 2, 'triple': 1}, 'conjugated_bond_count': 0, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}",5,5,69.043,0,3,"{'atom_type_counts': {6: 2, 7: 2, 8: 1}, 'num_bonds_counts': {2: 5}, 'formal_charge_counts': {0: 5}, 'chirality_counts': {'unspecified': 5}, 'num_hydrogens_counts': {0: 4, 1: 1}, 'hybridization_counts': {'SP2': 5}, 'aromatic_atom_count': 5, 'average_atomic_mass': np.float64(0.13606999999999997)}","{'bond_type_counts': {'aromatic': 5}, 'conjugated_bond_count': 5, 'ring_bond_count': 5, 'stereo_counts': {'none': 5}}"
1852,rxn_3233,ATLAS,"{'Hydroxyl': 0, 'Carbonyl': 0, 'Amine': 0, 'Carboxylic Acid': 0, 'Ester': 0, 'Ether': 0, 'Aromatic Ring': 0, 'Alkene': 0, 'Alkyne': 0, 'Halogen': 0, 'Nitro': 0, 'Sulfonyl': 0}",4,3,55.059999999999995,0,1,"{'atom_type_counts': {7: 2, 6: 2}, 'num_bonds_counts': {1: 2, 2: 2}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {1: 1, 2: 1, 0: 2}, 'hybridization_counts': {'SP3': 2, 'SP': 2}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.13008999999999998)}","{'bond_type_counts': {'single': 2, 'triple': 1}, 'conjugated_bond_count': 0, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}","{'Hydroxyl': 0, 'Carbonyl': 0, 'Amine': 0, 'Carboxylic Acid': 0, 'Ester': 0, 'Ether': 0, 'Aromatic Ring': 0, 'Alkene': 0, 'Alkyne': 0, 'Halogen': 0, 'Nitro': 0, 'Sulfonyl': 0}",5,5,70.05099999999999,0,3,"{'atom_type_counts': {6: 2, 7: 2, 8: 1}, 'num_bonds_counts': {2: 5}, 'formal_charge_counts': {0: 5}, 'chirality_counts': {'unspecified': 5}, 'num_hydrogens_counts': {1: 2, 0: 3}, 'hybridization_counts': {'SP2': 5}, 'aromatic_atom_count': 5, 'average_atomic_mass': np.float64(0.13606999999999997)}","{'bond_type_counts': {'aromatic': 5}, 'conjugated_bond_count': 5, 'ring_bond_count': 5, 'stereo_counts': {'none': 5}}",4,3,56.06799999999999,1,2,"{'atom_type_counts': {7: 2, 6: 2}, 'num_bonds_counts': {1: 2, 2: 2}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {2: 2, 0: 2}, 'hybridization_counts': {'SP3': 2, 'SP': 2}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.13008999999999998)}","{'bond_type_counts': {'single': 2, 'triple': 1}, 'conjugated_bond_count': 0, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}",5,5,69.043,0,3,"{'atom_type_counts': {6: 2, 7: 2, 8: 1}, 'num_bonds_counts': {2: 5}, 'formal_charge_counts': {0: 5}, 'chirality_counts': {'unspecified': 5}, 'num_hydrogens_counts': {1: 1, 0: 4}, 'hybridization_counts': {'SP2': 5}, 'aromatic_atom_count': 5, 'average_atomic_mass': np.float64(0.13606999999999997)}","{'bond_type_counts': {'aromatic': 5}, 'conjugated_bond_count': 5, 'ring_bond_count': 5, 'stereo_counts': {'none': 5}}"
1853,rxn_3234,ATLAS,"{'Hydroxyl': 0, 'Carbonyl': 0, 'Amine': 0, 'Carboxylic Acid': 0, 'Ester': 0, 'Ether': 0, 'Aromatic Ring': 0, 'Alkene': 0, 'Alkyne': 0, 'Halogen': 0, 'Nitro': 0, 'Sulfonyl': 0}",4,3,55.059999999999995,0,1,"{'atom_type_counts': {7: 2, 6: 2}, 'num_bonds_counts': {1: 2, 2: 2}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {1: 1, 2: 1, 0: 2}, 'hybridization_counts': {'SP3': 2, 'SP': 2}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.13008999999999998)}","{'bond_type_counts': {'single': 2, 'triple': 1}, 'conjugated_bond_count': 0, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}","{'Hydroxyl': 0, 'Carbonyl': 0, 'Amine': 0, 'Carboxylic Acid': 0, 'Ester': 0, 'Ether': 0, 'Aromatic Ring': 0, 'Alkene': 0, 'Alkyne': 0, 'Halogen': 0, 'Nitro': 0, 'Sulfonyl': 0}",5,5,70.05099999999999,0,3,"{'atom_type_counts': {8: 1, 6: 2, 7: 2}, 'num_bonds_counts': {2: 5}, 'formal_charge_counts': {0: 5}, 'chirality_counts': {'unspecified': 5}, 'num_hydrogens_counts': {0: 3, 1: 2}, 'hybridization_counts': {'SP2': 5}, 'aromatic_atom_count': 5, 'average_atomic_mass': np.float64(0.13607)}","{'bond_type_counts': {'aromatic': 5}, 'conjugated_bond_count': 5, 'ring_bond_count': 5, 'stereo_counts': {'none': 5}}",4,3,56.06799999999999,1,2,"{'atom_type_counts': {7: 2, 6: 2}, 'num_bonds_counts': {1: 2, 2: 2}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {2: 2, 0: 2}, 'hybridization_counts': {'SP3': 2, 'SP': 2}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.13008999999999998)}","{'bond_type_counts': {'single': 2, 'triple': 1}, 'conjugated_bond_count': 0, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}",5,5,69.04299999999999,0,3,"{'atom_type_counts': {8: 1, 6: 2, 7: 2}, 'num_bonds_counts': {2: 5}, 'formal_charge_counts': {0: 5}, 'chirality_counts': {'unspecified': 5}, 'num_hydrogens_counts': {0: 4, 1: 1}, 'hybridization_counts': {'SP2': 5}, 'aromatic_atom_count': 5, 'average_atomic_mass': np.float64(0.13607)}","{'bond_type_counts': {'aromatic': 5}, 'conjugated_bond_count': 5, 'ring_bond_count': 5, 'stereo_counts': {'none': 5}}"
1854,rxn_3236,ATLAS,"{'Hydroxyl': 0, 'Carbonyl': 0, 'Amine': 0, 'Carboxylic Acid': 0, 'Ester': 0, 'Ether': 0, 'Aromatic Ring': 0, 'Alkene': 0, 'Alkyne': 0, 'Halogen': 0, 'Nitro': 0, 'Sulfonyl': 0}",4,3,55.059999999999995,0,1,"{'atom_type_counts': {7: 2, 6: 2}, 'num_bonds_counts': {1: 2, 2: 2}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {1: 1, 2: 1, 0: 2}, 'hybridization_counts': {'SP3': 2, 'SP': 2}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.13008999999999998)}","{'bond_type_counts': {'single': 2, 'triple': 1}, 'conjugated_bond_count': 0, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}","{'Hydroxyl': 0, 'Carbonyl': 0, 'Amine': 0, 'Carboxylic Acid': 0, 'Ester': 0, 'Ether': 0, 'Aromatic Ring': 0, 'Alkene': 0, 'Alkyne': 0, 'Halogen': 0, 'Nitro': 0, 'Sulfonyl': 0}",5,5,70.051,0,3,"{'atom_type_counts': {6: 2, 7: 2, 8: 1}, 'num_bonds_counts': {2: 5}, 'formal_charge_counts': {0: 5}, 'chirality_counts': {'unspecified': 5}, 'num_hydrogens_counts': {1: 2, 0: 3}, 'hybridization_counts': {'SP2': 5}, 'aromatic_atom_count': 5, 'average_atomic_mass': np.float64(0.13607)}","{'bond_type_counts': {'aromatic': 5}, 'conjugated_bond_count': 5, 'ring_bond_count': 5, 'stereo_counts': {'none': 5}}",4,3,56.06799999999999,1,2,"{'atom_type_counts': {7: 2, 6: 2}, 'num_bonds_counts': {1: 2, 2: 2}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {2: 2, 0: 2}, 'hybridization_counts': {'SP3': 2, 'SP': 2}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.13008999999999998)}","{'bond_type_counts': {'single': 2, 'triple': 1}, 'conjugated_bond_count': 0, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}",5,5,69.04299999999999,0,3,"{'atom_type_counts': {7: 2, 6: 2, 8: 1}, 'num_bonds_counts': {2: 5}, 'formal_charge_counts': {0: 5}, 'chirality_counts': {'unspecified': 5}, 'num_hydrogens_counts': {0: 4, 1: 1}, 'hybridization_counts': {'SP2': 5}, 'aromatic_atom_count': 5, 'average_atomic_mass': np.float64(0.13606999999999997)}","{'bond_type_counts': {'aromatic': 5}, 'conjugated_bond_count': 5, 'ring_bond_count': 5, 'stereo_counts': {'none': 5}}"
