reaction,reactant_0,reactant_1,product_0,product_1
reaction_480,[SH],C=CO,S,C=C[O]
reaction_481,C=CO,C[S],CS,C=C[O]
reaction_482,[NH2],CC,N,C[CH2]
reaction_483,[CH3],C1CC2CCC1C2,C,[CH]1CC2CCC1C2
reaction_484,[NH2],CCC,N,C[CH]C
reaction_485,C[CH2],C1CC2CCC1C2,CC,[CH]1CC2CCC1C2
reaction_486,[NH2],CC(C)C,N,C[C](C)C
reaction_487,C[CH]C,C1CC2CCC1C2,CCC,[CH]1CC2CCC1C2
reaction_488,[H],N,[H][H],[NH2]
reaction_489,C[C](C)C,C1CC2CCC1C2,CC(C)C,[CH]1CC2CCC1C2
reaction_490,N,[O],[OH],[NH2]
reaction_491,[CH2]C=C,C1CC2CCC1C2,C=CC,[CH]1CC2CCC1C2
reaction_492,[OH],N,O,[NH2]
reaction_493,C=C[CH]C,C1CC2CCC1C2,C=CCC,[CH]1CC2CCC1C2
reaction_494,[CH3],N,C,[NH2]
reaction_495,C=C[C](C)C,C1CC2CCC1C2,C=CC(C)C,[CH]1CC2CCC1C2
reaction_496,C=C[CH]C=C,C1CC2CCC1C2,C=CCC=C,[CH]1CC2CCC1C2
reaction_497,C=C[C](C)C=C,C1CC2CCC1C2,C=CC(C)C=C,[CH]1CC2CCC1C2
reaction_498,C#C[CH2],C1CC2CCC1C2,C#CC,[CH]1CC2CCC1C2
reaction_499,C#C[CH]C,C1CC2CCC1C2,C#CCC,[CH]1CC2CCC1C2
reaction_500,C#C[C](C)C,C1CC2CCC1C2,C#CC(C)C,[CH]1CC2CCC1C2
reaction_501,C#C[CH]C#C,C1CC2CCC1C2,C#CCC#C,[CH]1CC2CCC1C2
reaction_502,C#C[C](C)C#C,C1CC2CCC1C2,C#CC(C)C#C,[CH]1CC2CCC1C2
reaction_503,[CH2]c1ccccc1,C1CC2CCC1C2,Cc1ccccc1,[CH]1CC2CCC1C2
reaction_504,C[CH]c1ccccc1,C1CC2CCC1C2,CCc1ccccc1,[CH]1CC2CCC1C2
reaction_505,C[C](C)c1ccccc1,C1CC2CCC1C2,CC(C)c1ccccc1,[CH]1CC2CCC1C2
reaction_506,[CH]=C,C1CC2CCC1C2,C=C,[CH]1CC2CCC1C2
reaction_507,C=[C]C,C1CC2CCC1C2,C=CC,[CH]1CC2CCC1C2
reaction_508,C=[C]C=C,C1CC2CCC1C2,C=CC=C,[CH]1CC2CCC1C2
reaction_509,[c]1ccccc1,C1CC2CCC1C2,c1ccccc1,[CH]1CC2CCC1C2
reaction_510,C#C[C]=C,C1CC2CCC1C2,C#CC=C,[CH]1CC2CCC1C2
reaction_511,[CH3],C1CC2CCC1C2,C,C1CC2CC[C]1C2
reaction_512,C[CH2],C1CC2CCC1C2,CC,C1CC2CC[C]1C2
reaction_513,C[CH]C,C1CC2CCC1C2,CCC,C1CC2CC[C]1C2
reaction_514,C[C](C)C,C1CC2CCC1C2,CC(C)C,C1CC2CC[C]1C2
reaction_515,[CH2]C=C,C1CC2CCC1C2,C=CC,C1CC2CC[C]1C2
reaction_516,C=C[CH]C,C1CC2CCC1C2,C=CCC,C1CC2CC[C]1C2
reaction_517,C=C[C](C)C,C1CC2CCC1C2,C=CC(C)C,C1CC2CC[C]1C2
reaction_518,C=C[CH]C=C,C1CC2CCC1C2,C=CCC=C,C1CC2CC[C]1C2
reaction_519,C=C[C](C)C=C,C1CC2CCC1C2,C=CC(C)C=C,C1CC2CC[C]1C2
reaction_520,C#C[CH2],C1CC2CCC1C2,C#CC,C1CC2CC[C]1C2
reaction_521,C#C[CH]C,C1CC2CCC1C2,C#CCC,C1CC2CC[C]1C2
reaction_522,C#C[C](C)C,C1CC2CCC1C2,C#CC(C)C,C1CC2CC[C]1C2
reaction_523,C#C[CH]C#C,C1CC2CCC1C2,C#CCC#C,C1CC2CC[C]1C2
reaction_524,C#C[C](C)C#C,C1CC2CCC1C2,C#CC(C)C#C,C1CC2CC[C]1C2
reaction_525,[CH2]c1ccccc1,C1CC2CCC1C2,Cc1ccccc1,C1CC2CC[C]1C2
reaction_526,C[CH]c1ccccc1,C1CC2CCC1C2,CCc1ccccc1,C1CC2CC[C]1C2
reaction_527,C[C](C)c1ccccc1,C1CC2CCC1C2,CC(C)c1ccccc1,C1CC2CC[C]1C2
reaction_528,[CH]=C,C1CC2CCC1C2,C=C,C1CC2CC[C]1C2
reaction_529,C=[C]C,C1CC2CCC1C2,C=CC,C1CC2CC[C]1C2
reaction_530,C=[C]C=C,C1CC2CCC1C2,C=CC=C,C1CC2CC[C]1C2
reaction_531,[c]1ccccc1,C1CC2CCC1C2,c1ccccc1,C1CC2CC[C]1C2
reaction_532,C#C[C]=C,C1CC2CCC1C2,C#CC=C,C1CC2CC[C]1C2
reaction_533,[CH3],C1CC2CCC1C2,C,[CH]1C2CCC1CC2
reaction_534,C[CH2],C1CC2CCC1C2,CC,[CH]1C2CCC1CC2
reaction_535,C[CH]C,C1CC2CCC1C2,CCC,[CH]1C2CCC1CC2
reaction_536,C[C](C)C,C1CC2CCC1C2,CC(C)C,[CH]1C2CCC1CC2
reaction_537,[CH2]C=C,C1CC2CCC1C2,C=CC,[CH]1C2CCC1CC2
reaction_538,C=C[CH]C,C1CC2CCC1C2,C=CCC,[CH]1C2CCC1CC2
reaction_539,C=C[C](C)C,C1CC2CCC1C2,C=CC(C)C,[CH]1C2CCC1CC2
reaction_540,C=C[CH]C=C,C1CC2CCC1C2,C=CCC=C,[CH]1C2CCC1CC2
reaction_541,C=C[C](C)C=C,C1CC2CCC1C2,C=CC(C)C=C,[CH]1C2CCC1CC2
reaction_542,C#C[CH2],C1CC2CCC1C2,C#CC,[CH]1C2CCC1CC2
reaction_543,C#C[CH]C,C1CC2CCC1C2,C#CCC,[CH]1C2CCC1CC2
reaction_544,C#C[C](C)C,C1CC2CCC1C2,C#CC(C)C,[CH]1C2CCC1CC2
reaction_545,C#C[CH]C#C,C1CC2CCC1C2,C#CCC#C,[CH]1C2CCC1CC2
reaction_546,C#C[C](C)C#C,C1CC2CCC1C2,C#CC(C)C#C,[CH]1C2CCC1CC2
reaction_547,[CH2]c1ccccc1,C1CC2CCC1C2,Cc1ccccc1,[CH]1C2CCC1CC2
reaction_548,C[CH]c1ccccc1,C1CC2CCC1C2,CCc1ccccc1,[CH]1C2CCC1CC2
reaction_549,C[C](C)c1ccccc1,C1CC2CCC1C2,CC(C)c1ccccc1,[CH]1C2CCC1CC2
reaction_550,[CH]=C,C1CC2CCC1C2,C=C,[CH]1C2CCC1CC2
reaction_551,C=[C]C,C1CC2CCC1C2,C=CC,[CH]1C2CCC1CC2
reaction_552,C=[C]C=C,C1CC2CCC1C2,C=CC=C,[CH]1C2CCC1CC2
reaction_553,[c]1ccccc1,C1CC2CCC1C2,c1ccccc1,[CH]1C2CCC1CC2
reaction_554,C#C[C]=C,C1CC2CCC1C2,C#CC=C,[CH]1C2CCC1CC2
reaction_555,[CH3],C1CC2CCCC2C1,C,C1C[C]2CCCC2C1
reaction_556,C[CH2],C1CC2CCCC2C1,CC,C1C[C]2CCCC2C1
reaction_557,C[CH]C,C1CC2CCCC2C1,CCC,C1C[C]2CCCC2C1
reaction_558,C[C](C)C,C1CC2CCCC2C1,CC(C)C,C1C[C]2CCCC2C1
reaction_559,[CH2]C=C,C1CC2CCCC2C1,C=CC,C1C[C]2CCCC2C1
reaction_560,C=C[CH]C,C1CC2CCCC2C1,C=CCC,C1C[C]2CCCC2C1
reaction_561,C=C[C](C)C,C1CC2CCCC2C1,C=CC(C)C,C1C[C]2CCCC2C1
reaction_562,C=C[CH]C=C,C1CC2CCCC2C1,C=CCC=C,C1C[C]2CCCC2C1
reaction_563,C=C[C](C)C=C,C1CC2CCCC2C1,C=CC(C)C=C,C1C[C]2CCCC2C1
reaction_564,C#C[CH2],C1CC2CCCC2C1,C#CC,C1C[C]2CCCC2C1
reaction_565,C#C[CH]C,C1CC2CCCC2C1,C#CCC,C1C[C]2CCCC2C1
reaction_566,C#C[C](C)C,C1CC2CCCC2C1,C#CC(C)C,C1C[C]2CCCC2C1
reaction_567,C#C[CH]C#C,C1CC2CCCC2C1,C#CCC#C,C1C[C]2CCCC2C1
reaction_568,C#C[C](C)C#C,C1CC2CCCC2C1,C#CC(C)C#C,C1C[C]2CCCC2C1
reaction_569,[CH2]c1ccccc1,C1CC2CCCC2C1,Cc1ccccc1,C1C[C]2CCCC2C1
reaction_570,C[CH]c1ccccc1,C1CC2CCCC2C1,CCc1ccccc1,C1C[C]2CCCC2C1
reaction_571,C[C](C)c1ccccc1,C1CC2CCCC2C1,CC(C)c1ccccc1,C1C[C]2CCCC2C1
reaction_572,[CH]=C,C1CC2CCCC2C1,C=C,C1C[C]2CCCC2C1
reaction_573,C=[C]C,C1CC2CCCC2C1,C=CC,C1C[C]2CCCC2C1
reaction_574,C=[C]C=C,C1CC2CCCC2C1,C=CC=C,C1C[C]2CCCC2C1
reaction_575,[c]1ccccc1,C1CC2CCCC2C1,c1ccccc1,C1C[C]2CCCC2C1
reaction_576,C#C[C]=C,C1CC2CCCC2C1,C#CC=C,C1C[C]2CCCC2C1
reaction_577,[CH3],C1CCC2CCCC2C1,C,[CH]1CCC2CCCCC12
reaction_578,C[CH2],C1CCC2CCCC2C1,CC,[CH]1CCC2CCCCC12
reaction_579,C[CH]C,C1CCC2CCCC2C1,CCC,[CH]1CCC2CCCCC12
reaction_580,C[C](C)C,C1CCC2CCCC2C1,CC(C)C,[CH]1CCC2CCCCC12
reaction_581,[CH2]C=C,C1CCC2CCCC2C1,C=CC,[CH]1CCC2CCCCC12
reaction_582,C=C[CH]C,C1CCC2CCCC2C1,C=CCC,[CH]1CCC2CCCCC12
reaction_583,C=C[C](C)C,C1CCC2CCCC2C1,C=CC(C)C,[CH]1CCC2CCCCC12
reaction_584,C=C[CH]C=C,C1CCC2CCCC2C1,C=CCC=C,[CH]1CCC2CCCCC12
reaction_585,C=C[C](C)C=C,C1CCC2CCCC2C1,C=CC(C)C=C,[CH]1CCC2CCCCC12
reaction_586,C#C[CH2],C1CCC2CCCC2C1,C#CC,[CH]1CCC2CCCCC12
reaction_587,C#C[CH]C,C1CCC2CCCC2C1,C#CCC,[CH]1CCC2CCCCC12
reaction_588,C#C[C](C)C,C1CCC2CCCC2C1,C#CC(C)C,[CH]1CCC2CCCCC12
reaction_589,C#C[CH]C#C,C1CCC2CCCC2C1,C#CCC#C,[CH]1CCC2CCCCC12
reaction_590,C#C[C](C)C#C,C1CCC2CCCC2C1,C#CC(C)C#C,[CH]1CCC2CCCCC12
reaction_591,[CH2]c1ccccc1,C1CCC2CCCC2C1,Cc1ccccc1,[CH]1CCC2CCCCC12
reaction_592,C[CH]c1ccccc1,C1CCC2CCCC2C1,CCc1ccccc1,[CH]1CCC2CCCCC12
reaction_593,C[C](C)c1ccccc1,C1CCC2CCCC2C1,CC(C)c1ccccc1,[CH]1CCC2CCCCC12
reaction_594,[CH]=C,C1CCC2CCCC2C1,C=C,[CH]1CCC2CCCCC12
reaction_595,C=[C]C,C1CCC2CCCC2C1,C=CC,[CH]1CCC2CCCCC12
reaction_596,C=[C]C=C,C1CCC2CCCC2C1,C=CC=C,[CH]1CCC2CCCCC12
reaction_597,[c]1ccccc1,C1CCC2CCCC2C1,c1ccccc1,[CH]1CCC2CCCCC12
reaction_598,C#C[C]=C,C1CCC2CCCC2C1,C#CC=C,[CH]1CCC2CCCCC12
reaction_599,[CH3],C1CCC2CCCC2C1,C,[CH]1CC2CCCCC2C1
reaction_600,C[CH2],C1CCC2CCCC2C1,CC,[CH]1CC2CCCCC2C1
reaction_601,C[CH]C,C1CCC2CCCC2C1,CCC,[CH]1CC2CCCCC2C1
reaction_602,C[C](C)C,C1CCC2CCCC2C1,CC(C)C,[CH]1CC2CCCCC2C1
reaction_603,[CH2]C=C,C1CCC2CCCC2C1,C=CC,[CH]1CC2CCCCC2C1
reaction_604,C=C[CH]C,C1CCC2CCCC2C1,C=CCC,[CH]1CC2CCCCC2C1
reaction_605,C=C[C](C)C,C1CCC2CCCC2C1,C=CC(C)C,[CH]1CC2CCCCC2C1
reaction_606,C=C[CH]C=C,C1CCC2CCCC2C1,C=CCC=C,[CH]1CC2CCCCC2C1
reaction_607,C=C[C](C)C=C,C1CCC2CCCC2C1,C=CC(C)C=C,[CH]1CC2CCCCC2C1
reaction_608,C#C[CH2],C1CCC2CCCC2C1,C#CC,[CH]1CC2CCCCC2C1
reaction_609,C#C[CH]C,C1CCC2CCCC2C1,C#CCC,[CH]1CC2CCCCC2C1
reaction_610,C#C[C](C)C,C1CCC2CCCC2C1,C#CC(C)C,[CH]1CC2CCCCC2C1
reaction_611,C#C[CH]C#C,C1CCC2CCCC2C1,C#CCC#C,[CH]1CC2CCCCC2C1
reaction_612,C#C[C](C)C#C,C1CCC2CCCC2C1,C#CC(C)C#C,[CH]1CC2CCCCC2C1
reaction_613,[CH2]c1ccccc1,C1CCC2CCCC2C1,Cc1ccccc1,[CH]1CC2CCCCC2C1
reaction_614,C[CH]c1ccccc1,C1CCC2CCCC2C1,CCc1ccccc1,[CH]1CC2CCCCC2C1
reaction_615,C[C](C)c1ccccc1,C1CCC2CCCC2C1,CC(C)c1ccccc1,[CH]1CC2CCCCC2C1
reaction_616,[CH]=C,C1CCC2CCCC2C1,C=C,[CH]1CC2CCCCC2C1
reaction_617,C=[C]C,C1CCC2CCCC2C1,C=CC,[CH]1CC2CCCCC2C1
reaction_618,C=[C]C=C,C1CCC2CCCC2C1,C=CC=C,[CH]1CC2CCCCC2C1
reaction_619,[c]1ccccc1,C1CCC2CCCC2C1,c1ccccc1,[CH]1CC2CCCCC2C1
reaction_620,C#C[C]=C,C1CCC2CCCC2C1,C#CC=C,[CH]1CC2CCCCC2C1
reaction_621,[H],N,[H][H],[NH2]
reaction_622,[OH],N,O,[NH2]
reaction_623,N,[O],[OH],[NH2]
reaction_624,[H],[NH2],[H][H],[NH]
reaction_625,[NH2],[O],[OH],[NH]
reaction_626,[OH],[NH2],O,[NH]
reaction_627,[NH2],[NH2],N,[NH]
reaction_628,[NH2],[CH3],C,[NH]
reaction_629,[NH2],[CH3],N,[CH2]
reaction_630,[OH],[N],[NH],[O]
reaction_631,[NH],[NH2],N,[N]
reaction_632,[OH],[NH],O,[N]
reaction_633,[H],[NH],[H][H],[N]
reaction_634,[NH],[O],[OH],[N]
reaction_635,[NH],[CH3],C,[N]
reaction_636,[H],N=N,[H][H],[N]=N
reaction_637,N=N,[O],[OH],[N]=N
reaction_638,[OH],N=N,O,[N]=N
reaction_639,[NH2],N=N,N,[N]=N
reaction_640,N=N,[CH3],C,[N]=N
reaction_641,[NH],N=N,[NH2],[N]=N
reaction_642,[OH],[NH]N,O,[N-]=[NH2+]
reaction_643,[NH]N,[CH3],C,[N-]=[NH2+]
reaction_644,[NH2],[NH]N,N,[N-]=[NH2+]
reaction_645,[H],NN,[H][H],[NH]N
reaction_646,NN,[O],[OH],[NH]N
reaction_647,[OH],NN,O,[NH]N
reaction_648,[CH3],NN,C,[NH]N
reaction_649,[NH2],NN,N,[NH]N
reaction_650,[OH],N=O,O,[N]=O
reaction_651,[H],N=O,[H][H],[N]=O
reaction_652,N=O,[O],[OH],[N]=O
reaction_653,N=O,[NH2],N,[N]=O
reaction_654,N=O,[O][O],[O]O,[N]=O
reaction_655,N=O,[CH3],C,[N]=O
reaction_656,[H],ON=C,[H][H],[O]N=C
reaction_657,ON=C,[O],[OH],[O]N=C
reaction_658,[OH],ON=C,O,[O]N=C
reaction_659,ON=C,[CH3],C,[O]N=C
reaction_660,[NH2],ON=C,N,[O]N=C
reaction_661,[OH],C#N,O,[C]#N
reaction_662,C#N,[O],[OH],[C]#N
reaction_663,[H][H],[C]#N,C#N,[H]
reaction_664,O,[C]#N,C#N,[OH]
reaction_665,C,[C]#N,C#N,[CH3]
reaction_666,N,[C]#N,C#N,[NH2]
reaction_667,[H],C=N,[H][H],C=[N]
reaction_668,C=N,[O],[OH],C=[N]
reaction_669,[OH],C=N,O,C=[N]
reaction_670,C=N,[CH3],C,C=[N]
reaction_671,[NH2],C=N,N,C=[N]
reaction_672,[H],C=N,[H][H],[CH]=N
reaction_673,C=N,[O],[OH],[CH]=N
reaction_674,[OH],C=N,O,[CH]=N
reaction_675,C=N,[CH3],C,[CH]=N
reaction_676,[NH2],C=N,N,[CH]=N
reaction_677,[H],CN,[H][H],[CH2]N
reaction_678,CN,[O],[OH],[CH2]N
reaction_679,[OH],CN,O,[CH2]N
reaction_680,[CH3],CN,C,[CH2]N
reaction_681,[NH2],CN,N,[CH2]N
reaction_682,[H],CN,[H][H],C[NH]
reaction_683,CN,[O],[OH],C[NH]
reaction_684,[OH],CN,O,C[NH]
reaction_685,[CH3],CN,C,C[NH]
reaction_686,[NH2],CN,N,C[NH]
reaction_687,[H][H],[N]=C=O,N=C=O,[H]
reaction_688,C,[N]=C=O,N=C=O,[CH3]
reaction_689,N,[N]=C=O,N=C=O,[NH2]
reaction_690,[H],C=CO,[H][H],C=C[O]
reaction_691,C=CO,[O],[OH],C=C[O]
reaction_692,[OH],C=CO,O,C=C[O]
reaction_693,C=CO,[CH3],C,C=C[O]
reaction_694,[NH2],C=CO,N,C=C[O]
reaction_695,[OH],N=C=O,O,[N]=C=O
reaction_696,[H],N=C=O,[H][H],[N]=C=O
reaction_697,N=C=O,[O],[OH],[N]=C=O
reaction_698,N=C=O,[CH3],C,[N]=C=O
reaction_699,[NH2],N=C=O,N,[N]=C=O
reaction_700,[CH2]N=C,[O],[OH],[CH]N=C
reaction_701,[H],CN=C,[H][H],[CH2]N=C
reaction_702,CN=C,[O],[OH],[CH2]N=C
reaction_703,[OH],CN=C,O,[CH2]N=C
reaction_704,[CH3],CN=C,C,[CH2]N=C
reaction_705,[NH2],CN=C,N,[CH2]N=C
reaction_706,[H],NO,[H][H],[NH]O
reaction_707,NO,[O],[OH],[NH]O
reaction_708,[OH],NO,O,[NH]O
reaction_709,NO,[CH3],C,[NH]O
reaction_710,[NH2],NO,N,[NH]O
reaction_711,[O]O,NO,OO,[NH]O
reaction_712,[H],NO,[H][H],N[O]
reaction_713,NO,[O],[OH],N[O]
reaction_714,[OH],NO,O,N[O]
reaction_715,NO,[CH3],C,N[O]
reaction_716,[NH2],NO,N,N[O]
reaction_717,[O]O,NO,OO,N[O]
reaction_718,[H],NN=C,[H][H],[NH]N=C
reaction_719,NN=C,[O],[OH],[NH]N=C
reaction_720,[OH],NN=C,O,[NH]N=C
reaction_721,[CH3],NN=C,C,[NH]N=C
reaction_722,[NH2],NN=C,N,[NH]N=C
reaction_723,[O]O,NN=C,OO,[NH]N=C
reaction_724,[O]O,NN,OO,[NH]N
reaction_725,[OH],C1CC2CCC1C2,O,[CH]1CC2CCC1C2
reaction_726,[OH],C1CC2CCC1C2,O,C1CC2CC[C]1C2
reaction_727,[OH],C1CC2CCC1C2,O,[CH]1C2CCC1CC2
reaction_728,[OH],C1CC2CCCC2C1,O,C1C[C]2CCCC2C1
reaction_729,[OH],C1CCC2CCCC2C1,O,[CH]1CCC2CCCCC12
reaction_730,[OH],C1CCC2CCCC2C1,O,[CH]1CC2CCCCC2C1
reaction_731,[H],C1CC2CCC1C2,[H][H],[CH]1CC2CCC1C2
reaction_732,[H],C1CC2CCC1C2,[H][H],C1CC2CC[C]1C2
reaction_733,[H],C1CC2CCC1C2,[H][H],[CH]1C2CCC1CC2
reaction_734,[H],C1CC2CCCC2C1,[H][H],C1C[C]2CCCC2C1
reaction_735,[H],C1CCC2CCCC2C1,[H][H],[CH]1CCC2CCCCC12
reaction_736,[H],C1CCC2CCCC2C1,[H][H],[CH]1CC2CCCCC2C1
reaction_737,C=CC,[CH]1CC2CCC1C2,C1CC2CCC1C2,[CH2]C=C
reaction_738,C=CC,C1C[C]2CCCC2C1,C1CC2CCCC2C1,[CH2]C=C
reaction_739,C=CC,[CH]1CCC2CCCCC12,C1CCC2CCCC2C1,[CH2]C=C
reaction_740,C=CC,[CH]1CC2CCCCC2C1,C1CCC2CCCC2C1,[CH2]C=C
reaction_741,C=CC,[CH]1C2CCC1CC2,C1CC2CCC1C2,[CH2]C=C
reaction_742,C=CC,C1CC2CC[C]1C2,C1CC2CCC1C2,[CH2]C=C
reaction_743,C=CCC=C,[CH]1CC2CCC1C2,C1CC2CCC1C2,C=C[CH]C=C
reaction_744,C=CCC=C,C1C[C]2CCCC2C1,C1CC2CCCC2C1,C=C[CH]C=C
reaction_745,C=CCC=C,[CH]1CCC2CCCCC12,C1CCC2CCCC2C1,C=C[CH]C=C
reaction_746,C=CCC=C,[CH]1CC2CCCCC2C1,C1CCC2CCCC2C1,C=C[CH]C=C
reaction_747,C=CCC=C,C1CC2CC[C]1C2,C1CC2CCC1C2,C=C[CH]C=C
reaction_748,C=CCC=C,[CH]1C2CCC1CC2,C1CC2CCC1C2,C=C[CH]C=C
reaction_749,[H],CC(C)O,[H][H],[CH2]C(C)O
reaction_750,[H],CC(C)O,[H][H],C[C](C)O
reaction_751,CC(C)O,[CH3],C,[CH2]C(C)O
reaction_752,CC(C)O,[CH3],C,C[C](C)O
reaction_753,[H],C=CCC,[H][H],C=C[CH]C
reaction_754,[CH3],C=CCC,C,C=C[CH]C
reaction_755,[H],C=CC,[H][H],[CH2]C=C
reaction_756,[H],CC=CC,[H][H],[CH2]C=CC
reaction_757,[CH3],C=CC,C,[CH2]C=C
reaction_758,[CH3],CC=CC,C,[CH2]C=CC
reaction_759,[H],C=C(C)C,[H][H],[CH2]C(=C)C
reaction_760,[CH3],C=C(C)C,C,[CH2]C(=C)C
reaction_761,C=CC,C[CH2],CC,C=[C]C
reaction_762,C=CC,C[CH]C,CCC,C=[C]C
reaction_763,C=CC,C[C](C)C,CC(C)C,C=[C]C
reaction_764,[OH],CCO,O,C[CH]O
reaction_765,[OH],CC(C)CO,O,C[C](C)CO
reaction_766,[H],CO,[H][H],C[O]
reaction_767,[H],CCO,[H][H],C[CH]O
reaction_768,[H],CC(C)CO,[H][H],C[C](C)CO
reaction_769,[H],CC,[H][H],C[CH2]
reaction_770,[CH3],CC,C,C[CH2]
reaction_771,CC(C)CO,[CH3],C,C[C](C)CO
reaction_772,CC(C)CCO,[CH3],C,C[C](C)CCO
reaction_773,CCO,[CH3],C,C[CH]O
reaction_774,[CH]=C,CC,C=C,C[CH2]
reaction_775,[CH]=C,CCO,C=C,C[CH]O
reaction_776,CC(C)CO,[O],[OH],C[C](C)CO
reaction_777,CC(C)CO,[O],[OH],CC(C)[CH]O
reaction_778,OO,C[CH2],CC,[O]O
reaction_779,OO,C[C](C)CO,CC(C)CO,[O]O
reaction_780,OO,C[CH]O,CCO,[O]O
reaction_781,CCCO,[O],[OH],C[CH]CO
reaction_782,[OH],CCCO,O,C[CH]CO
reaction_783,[OH],CCCCO,O,C[CH]CCO
reaction_784,CCCCO,[O],[OH],C[CH]CCO
reaction_785,[H][H],[CH3],C,[H]
reaction_786,[H][H],C[CH2],CC,[H]
reaction_787,[H][H],C[CH]C,CCC,[H]
reaction_788,[H][H],C[C](C)C,CC(C)C,[H]
reaction_789,[H][H],[CH2]C=C,C=CC,[H]
reaction_790,[H][H],C=C[CH]C,C=CCC,[H]
reaction_791,[H][H],C=C[C](C)C,C=CC(C)C,[H]
reaction_792,[H][H],C=C[CH]C=C,C=CCC=C,[H]
reaction_793,[H][H],C=C[C](C)C=C,C=CC(C)C=C,[H]
reaction_794,[H][H],C#C[CH2],C#CC,[H]
reaction_795,[H][H],C#C[CH]C,C#CCC,[H]
reaction_796,[H][H],C#C[C](C)C,C#CC(C)C,[H]
reaction_797,[H][H],C#C[CH]C#C,C#CCC#C,[H]
reaction_798,[H][H],C#C[C](C)C#C,C#CC(C)C#C,[H]
reaction_799,[H][H],[CH2]c1ccccc1,Cc1ccccc1,[H]
reaction_800,[H][H],C[CH]c1ccccc1,CCc1ccccc1,[H]
reaction_801,[H][H],C[C](C)c1ccccc1,CC(C)c1ccccc1,[H]
reaction_802,[H][H],C=[C]C,C=CC,[H]
reaction_803,[H][H],C=[C]C=C,C=CC=C,[H]
reaction_804,[H][H],[CH]=C=C,C=C=C,[H]
reaction_805,[H][H],C#C[C]=C,C#CC=C,[H]
reaction_806,[H][H],[CH2]S,CS,[H]
reaction_807,[H][H],C[CH]S,CCS,[H]
reaction_808,[H][H],C[C](S)C,CC(S)C,[H]
reaction_809,[H][H],[CH2]C=S,CC=S,[H]
reaction_810,[H][H],C[CH]C=S,CCC=S,[H]
reaction_811,[H][H],S=C[C](C)C,S=CC(C)C,[H]
reaction_812,[H][H],S[C]=C,SC=C,[H]
reaction_813,[H][H],C=[C]C=S,C=CC=S,[H]
reaction_814,[H][H],S[CH]C=C,SCC=C,[H]
reaction_815,[H][H],C[C](C=C)S,CC(C=C)S,[H]
reaction_816,[H][H],S[CH]C=S,SCC=S,[H]
reaction_817,[H][H],C[C](C=S)S,CC(C=S)S,[H]
reaction_818,[H][H],S[CH]C#C,SCC#C,[H]
reaction_819,[H][H],C[C](C#C)S,CC(C#C)S,[H]
reaction_820,[H][H],S[CH][C]1[CH][CH][CH][CH][CH]1,SC[C]1[CH][CH][CH][CH][CH]1,[H]
reaction_821,[H][H],C[C]([C]1[CH][CH][CH][CH][CH]1)S,CC([C]1[CH][CH][CH][CH][CH]1)S,[H]
reaction_822,[H][H],[CH]=S,C=S,[H]
reaction_823,[H][H],C[C]=S,CC=S,[H]
reaction_824,[H][H],S[C]=S,SC=S,[H]
reaction_825,[H][H],C=C[C]=S,C=CC=S,[H]
reaction_826,[H][H],S=[C]C#C,S=CC#C,[H]
reaction_827,[H],C,[H][H],[CH3]
reaction_828,C,C[C](C)C,CC(C)C,[CH3]
reaction_829,[CH2]C=C,C,C=CC,[CH3]
reaction_830,C=C[CH]C,C,C=CCC,[CH3]
reaction_831,C=C[C](C)C,C,C=CC(C)C,[CH3]
reaction_832,C=C[CH]C=C,C,C=CCC=C,[CH3]
reaction_833,C=C[C](C)C=C,C,C=CC(C)C=C,[CH3]
reaction_834,C#C[CH2],C,C#CC,[CH3]
reaction_835,C#C[CH]C,C,C#CCC,[CH3]
reaction_836,C#C[C](C)C,C,C#CC(C)C,[CH3]
reaction_837,C#C[CH]C#C,C,C#CCC#C,[CH3]
reaction_838,C#C[C](C)C#C,C,C#CC(C)C#C,[CH3]
reaction_839,[CH2]c1ccccc1,C,Cc1ccccc1,[CH3]
reaction_840,C[CH]c1ccccc1,C,CCc1ccccc1,[CH3]
reaction_841,C[C](C)c1ccccc1,C,CC(C)c1ccccc1,[CH3]
reaction_842,[CH]=C,C,C=C,[CH3]
reaction_843,C=[C]C,C,C=CC,[CH3]
reaction_844,C=[C]C=C,C,C=CC=C,[CH3]
reaction_845,[CH]=C=C,C,C=C=C,[CH3]
reaction_846,[CH2]S,C,CS,[CH3]
reaction_847,C#C[C]=C,C,C#CC=C,[CH3]
reaction_848,C[CH]S,C,CCS,[CH3]
reaction_849,C[C](S)C,C,CC(S)C,[CH3]
reaction_850,[CH2]C=S,C,CC=S,[CH3]
reaction_851,C[CH]C=S,C,CCC=S,[CH3]
reaction_852,S=C[C](C)C,C,S=CC(C)C,[CH3]
reaction_853,S[C]=C,C,SC=C,[CH3]
reaction_854,C=[C]C=S,C,C=CC=S,[CH3]
reaction_855,S[CH]C=C,C,SCC=C,[CH3]
reaction_856,C[C](C=C)S,C,CC(C=C)S,[CH3]
reaction_857,S[CH]C=S,C,SCC=S,[CH3]
reaction_858,C[C](C=S)S,C,CC(C=S)S,[CH3]
reaction_859,S[CH]C#C,C,SCC#C,[CH3]
reaction_860,C[C](C#C)S,C,CC(C#C)S,[CH3]
