rxn_smiles,reactant_0,reactant_1,product_0,product_1,reactants,products,r1_valid,r2_valid,p1_valid,p2_valid,reaction
[O-][N+](=N)[CH2]+CC[NH]<=>[NH-][N+](=C)O+CC[N],[O-][N+](=N)[CH2],CC[NH],[NH-][N+](=C)O,CC[N],[O-][N+](=N)[CH2]+CC[NH],[NH-][N+](=C)O+CC[N],True,True,True,True,rmg_rxn_919
[NH]N+[O-][N+](=N)[CH2]<=>[N]N+[NH-][N+](=C)O,[NH]N,[O-][N+](=N)[CH2],[N]N,[NH-][N+](=C)O,[NH]N+[O-][N+](=N)[CH2],[N]N+[NH-][N+](=C)O,True,True,True,True,rmg_rxn_920
[O-][N+](=N)[CH2]+[CH2]CC<=>[NH-][N+](=C)O+[CH]CC,[O-][N+](=N)[CH2],[CH2]CC,[NH-][N+](=C)O,[CH]CC,[O-][N+](=N)[CH2]+[CH2]CC,[NH-][N+](=C)O+[CH]CC,True,True,True,True,rmg_rxn_921
[O-][N+](=N)[CH2]+CCS<=>[NH-][N+](=C)O+CC[S],[O-][N+](=N)[CH2],CCS,[NH-][N+](=C)O,CC[S],[O-][N+](=N)[CH2]+CCS,[NH-][N+](=C)O+CC[S],True,True,True,True,rmg_rxn_922
[O-][N+](=[N])C+[NH-][N+](=C)O<=>[O-][N+](=N)[CH2]+[N-]=[N+](O)C,[O-][N+](=[N])C,[NH-][N+](=C)O,[O-][N+](=N)[CH2],[N-]=[N+](O)C,[O-][N+](=[N])C+[NH-][N+](=C)O,[O-][N+](=N)[CH2]+[N-]=[N+](O)C,True,True,True,True,rmg_rxn_923
[O-][N+](=N)[CH2]+CC=NO<=>[NH-][N+](=C)O+CC=N[O],[O-][N+](=N)[CH2],CC=NO,[NH-][N+](=C)O,CC=N[O],[O-][N+](=N)[CH2]+CC=NO,[NH-][N+](=C)O+CC=N[O],True,True,True,True,rmg_rxn_924
[O-][N+](=N)[CH2]+CCCO<=>[NH-][N+](=C)O+CCC[O],[O-][N+](=N)[CH2],CCCO,[NH-][N+](=C)O,CCC[O],[O-][N+](=N)[CH2]+CCCO,[NH-][N+](=C)O+CCC[O],True,True,True,True,rmg_rxn_925
[O-][N+](=N)[CH2]+C=CC<=>[NH-][N+](=C)O+[CH]=CC,[O-][N+](=N)[CH2],C=CC,[NH-][N+](=C)O,[CH]=CC,[O-][N+](=N)[CH2]+C=CC,[NH-][N+](=C)O+[CH]=CC,True,True,True,True,rmg_rxn_926
[O-][N+](=N)[CH2]+CCO<=>[NH-][N+](=C)O+CC[O],[O-][N+](=N)[CH2],CCO,[NH-][N+](=C)O,CC[O],[O-][N+](=N)[CH2]+CCO,[NH-][N+](=C)O+CC[O],True,True,True,True,rmg_rxn_927
[O]O+[O-][N+](=N)[CH2]<=>[O][O]+[NH-][N+](=C)O,[O]O,[O-][N+](=N)[CH2],[O][O],[NH-][N+](=C)O,[O]O+[O-][N+](=N)[CH2],[O][O]+[NH-][N+](=C)O,True,True,True,True,rmg_rxn_928
[O-][N+](=N)[CH2]+[O-][NH+]CC<=>[NH-][N+](=C)O+[O-][NH+]C[CH2],[O-][N+](=N)[CH2],[O-][NH+]CC,[NH-][N+](=C)O,[O-][NH+]C[CH2],[O-][N+](=N)[CH2]+[O-][NH+]CC,[NH-][N+](=C)O+[O-][NH+]C[CH2],True,True,True,True,rmg_rxn_929
[O-][N+](=N)[CH2]+[O-][NH+]CC<=>[NH-][N+](=C)O+[O-][NH+][CH]C,[O-][N+](=N)[CH2],[O-][NH+]CC,[NH-][N+](=C)O,[O-][NH+][CH]C,[O-][N+](=N)[CH2]+[O-][NH+]CC,[NH-][N+](=C)O+[O-][NH+][CH]C,True,True,True,True,rmg_rxn_930
[O-][N+](=N)[CH2]+CCC<=>[NH-][N+](=C)O+[CH2]CC,[O-][N+](=N)[CH2],CCC,[NH-][N+](=C)O,[CH2]CC,[O-][N+](=N)[CH2]+CCC,[NH-][N+](=C)O+[CH2]CC,True,True,True,True,rmg_rxn_931
[O-][N+](=N)[CH2]+CSCC<=>[NH-][N+](=C)O+[CH2]SCC,[O-][N+](=N)[CH2],CSCC,[NH-][N+](=C)O,[CH2]SCC,[O-][N+](=N)[CH2]+CSCC,[NH-][N+](=C)O+[CH2]SCC,True,True,True,True,rmg_rxn_932
[O-][N+](=N)[CH2]+CC[N]O<=>[NH-][N+](=C)O+[CH2]C[N]O,[O-][N+](=N)[CH2],CC[N]O,[NH-][N+](=C)O,[CH2]C[N]O,[O-][N+](=N)[CH2]+CC[N]O,[NH-][N+](=C)O+[CH2]C[N]O,True,True,True,True,rmg_rxn_933
CN=O+[O-][N+](=N)[CH2]<=>[CH2]N=O+[NH-][N+](=C)O,CN=O,[O-][N+](=N)[CH2],[CH2]N=O,[NH-][N+](=C)O,CN=O+[O-][N+](=N)[CH2],[CH2]N=O+[NH-][N+](=C)O,True,True,True,True,rmg_rxn_934
[O-][N+](=N)[CH2]+CCOCC<=>[NH-][N+](=C)O+[CH2]COCC,[O-][N+](=N)[CH2],CCOCC,[NH-][N+](=C)O,[CH2]COCC,[O-][N+](=N)[CH2]+CCOCC,[NH-][N+](=C)O+[CH2]COCC,True,True,True,True,rmg_rxn_935
[NH-][N+](=C)O+[C]#CC<=>[O-][N+](=N)[CH2]+C#CC,[NH-][N+](=C)O,[C]#CC,[O-][N+](=N)[CH2],C#CC,[NH-][N+](=C)O+[C]#CC,[O-][N+](=N)[CH2]+C#CC,True,True,True,True,rmg_rxn_936
[O-][N+](=N)[CH2]+CCCOC<=>[NH-][N+](=C)O+[CH2]OCCC,[O-][N+](=N)[CH2],CCCOC,[NH-][N+](=C)O,[CH2]OCCC,[O-][N+](=N)[CH2]+CCCOC,[NH-][N+](=C)O+[CH2]OCCC,True,True,True,True,rmg_rxn_937
[O-][NH+]=N+[O-][N+](=N)[CH2]<=>[NH]N=O+[NH-][N+](=C)O,[O-][NH+]=N,[O-][N+](=N)[CH2],[NH]N=O,[NH-][N+](=C)O,[O-][NH+]=N+[O-][N+](=N)[CH2],[NH]N=O+[NH-][N+](=C)O,True,True,True,True,rmg_rxn_938
[C]#N+[NH-][N+](=C)O<=>C#N+[O-][N+](=N)[CH2],[C]#N,[NH-][N+](=C)O,C#N,[O-][N+](=N)[CH2],[C]#N+[NH-][N+](=C)O,C#N+[O-][N+](=N)[CH2],True,True,True,True,rmg_rxn_939
[O-][N+](=N)[CH2]+[CH]1C=CC=CC1<=>[NH-][N+](=C)O+[C]1=CC=C[CH]C1,[O-][N+](=N)[CH2],[CH]1C=CC=CC1,[NH-][N+](=C)O,[C]1=CC=C[CH]C1,[O-][N+](=N)[CH2]+[CH]1C=CC=CC1,[NH-][N+](=C)O+[C]1=CC=C[CH]C1,True,True,True,True,rmg_rxn_940
[O-][N+](=N)[CH2]+[CH]1C=CC=CC1<=>[NH-][N+](=C)O+[C]1=C[CH]CC=C1,[O-][N+](=N)[CH2],[CH]1C=CC=CC1,[NH-][N+](=C)O,[C]1=C[CH]CC=C1,[O-][N+](=N)[CH2]+[CH]1C=CC=CC1,[NH-][N+](=C)O+[C]1=C[CH]CC=C1,True,True,True,True,rmg_rxn_941
[NH-][N+](=C)O+CC[N]O[O]<=>[OH]+[O-][N+](=N)[CH2],[NH-][N+](=C)O,CC[N]O[O],[OH],[O-][N+](=N)[CH2],[NH-][N+](=C)O+CC[N]O[O],[OH]+[O-][N+](=N)[CH2],True,True,True,True,rmg_rxn_942
[O-][NH+]([NH])C+C[CH]CC<=>[N-][NH+]([O])C+CCCC,[O-][NH+]([NH])C,C[CH]CC,[N-][NH+]([O])C,CCCC,[O-][NH+]([NH])C+C[CH]CC,[N-][NH+]([O])C+CCCC,True,True,True,True,rmg_rxn_943
[O-][NH+]([NH])C+[CH2]CCC<=>[N-][NH+]([O])C+CCCC,[O-][NH+]([NH])C,[CH2]CCC,[N-][NH+]([O])C,CCCC,[O-][NH+]([NH])C+[CH2]CCC,[N-][NH+]([O])C+CCCC,True,True,True,True,rmg_rxn_944
[O-][NH+]([NH])C+C[CH]COCC<=>[N-][NH+]([O])C+CCCOCC,[O-][NH+]([NH])C,C[CH]COCC,[N-][NH+]([O])C,CCCOCC,[O-][NH+]([NH])C+C[CH]COCC,[N-][NH+]([O])C+CCCOCC,True,True,True,True,rmg_rxn_945
[O-][NH+]([NH])C+CC[CH]OCC<=>[N-][NH+]([O])C+CCCOCC,[O-][NH+]([NH])C,CC[CH]OCC,[N-][NH+]([O])C,CCCOCC,[O-][NH+]([NH])C+CC[CH]OCC,[N-][NH+]([O])C+CCCOCC,True,True,True,True,rmg_rxn_946
[O-][NH+]([NH])C+C[CH]OCCC<=>[N-][NH+]([O])C+CCCOCC,[O-][NH+]([NH])C,C[CH]OCCC,[N-][NH+]([O])C,CCCOCC,[O-][NH+]([NH])C+C[CH]OCCC,[N-][NH+]([O])C+CCCOCC,True,True,True,True,rmg_rxn_947
[O-][NH+]([NH])C+[CH2]CCOCC<=>[N-][NH+]([O])C+CCCOCC,[O-][NH+]([NH])C,[CH2]CCOCC,[N-][NH+]([O])C,CCCOCC,[O-][NH+]([NH])C+[CH2]CCOCC,[N-][NH+]([O])C+CCCOCC,True,True,True,True,rmg_rxn_948
[O-][NH+]([NH])C+[CH2]COCCC<=>[N-][NH+]([O])C+CCCOCC,[O-][NH+]([NH])C,[CH2]COCCC,[N-][NH+]([O])C,CCCOCC,[O-][NH+]([NH])C+[CH2]COCCC,[N-][NH+]([O])C+CCCOCC,True,True,True,True,rmg_rxn_949
[O-][NH+]([NH])C+[CH]1COCOC1<=>[N-][NH+]([O])C+C1COCOC1,[O-][NH+]([NH])C,[CH]1COCOC1,[N-][NH+]([O])C,C1COCOC1,[O-][NH+]([NH])C+[CH]1COCOC1,[N-][NH+]([O])C+C1COCOC1,True,True,True,True,rmg_rxn_950
[O-][NH+]([NH])C+[CH]1CCOCO1<=>[N-][NH+]([O])C+C1COCOC1,[O-][NH+]([NH])C,[CH]1CCOCO1,[N-][NH+]([O])C,C1COCOC1,[O-][NH+]([NH])C+[CH]1CCOCO1,[N-][NH+]([O])C+C1COCOC1,True,True,True,True,rmg_rxn_951
[O-][NH+]([NH])C+[CH]1OCCCO1<=>[N-][NH+]([O])C+C1COCOC1,[O-][NH+]([NH])C,[CH]1OCCCO1,[N-][NH+]([O])C,C1COCOC1,[O-][NH+]([NH])C+[CH]1OCCCO1,[N-][NH+]([O])C+C1COCOC1,True,True,True,True,rmg_rxn_952
[SH]+[O-][NH+]([NH])C<=>S+[N-][NH+]([O])C,[SH],[O-][NH+]([NH])C,S,[N-][NH+]([O])C,[SH]+[O-][NH+]([NH])C,S+[N-][NH+]([O])C,True,True,True,True,rmg_rxn_953
[O-][NH+]([NH])C+CCS[CH]C<=>[N-][NH+]([O])C+CCSCC,[O-][NH+]([NH])C,CCS[CH]C,[N-][NH+]([O])C,CCSCC,[O-][NH+]([NH])C+CCS[CH]C,[N-][NH+]([O])C+CCSCC,True,True,True,True,rmg_rxn_954
[O-][NH+]([NH])C+[CH2]CSCC<=>[N-][NH+]([O])C+CCSCC,[O-][NH+]([NH])C,[CH2]CSCC,[N-][NH+]([O])C,CCSCC,[O-][NH+]([NH])C+[CH2]CSCC,[N-][NH+]([O])C+CCSCC,True,True,True,True,rmg_rxn_955
[N-][NH+]([O])C+CCN=O<=>[O-][NH+]([NH])C+CC=N[O],[N-][NH+]([O])C,CCN=O,[O-][NH+]([NH])C,CC=N[O],[N-][NH+]([O])C+CCN=O,[O-][NH+]([NH])C+CC=N[O],True,True,True,True,rmg_rxn_956
[O-][NH+]([NH])C+[CH2]CN=O<=>[N-][NH+]([O])C+CCN=O,[O-][NH+]([NH])C,[CH2]CN=O,[N-][NH+]([O])C,CCN=O,[O-][NH+]([NH])C+[CH2]CN=O,[N-][NH+]([O])C+CCN=O,True,True,True,True,rmg_rxn_957
[O-][N+](=[N])C+[O-][NH+]([NH])C<=>[O-][N+](=N)C+[N-][NH+]([O])C,[O-][N+](=[N])C,[O-][NH+]([NH])C,[O-][N+](=N)C,[N-][NH+]([O])C,[O-][N+](=[N])C+[O-][NH+]([NH])C,[O-][N+](=N)C+[N-][NH+]([O])C,True,True,True,True,rmg_rxn_958
[O-][N+](=N)[CH2]+[O-][NH+]([NH])C<=>[O-][N+](=N)C+[N-][NH+]([O])C,[O-][N+](=N)[CH2],[O-][NH+]([NH])C,[O-][N+](=N)C,[N-][NH+]([O])C,[O-][N+](=N)[CH2]+[O-][NH+]([NH])C,[O-][N+](=N)C+[N-][NH+]([O])C,True,True,True,True,rmg_rxn_959
[O-][NH+]([NH])C+C=C=[N]<=>[N-][NH+]([O])C+CC#N,[O-][NH+]([NH])C,C=C=[N],[N-][NH+]([O])C,CC#N,[O-][NH+]([NH])C+C=C=[N],[N-][NH+]([O])C+CC#N,True,True,True,True,rmg_rxn_960
[O-][NH+]([NH])C+[CH2]C#CC<=>[N-][NH+]([O])C+CC#CC,[O-][NH+]([NH])C,[CH2]C#CC,[N-][NH+]([O])C,CC#CC,[O-][NH+]([NH])C+[CH2]C#CC,[N-][NH+]([O])C+CC#CC,True,True,True,True,rmg_rxn_961
[O-][NH+]([NH])C+CC[N]<=>[N-][NH+]([O])C+CC[NH],[O-][NH+]([NH])C,CC[N],[N-][NH+]([O])C,CC[NH],[O-][NH+]([NH])C+CC[N],[N-][NH+]([O])C+CC[NH],True,True,True,True,rmg_rxn_962
[N]N+[O-][NH+]([NH])C<=>[NH]N+[N-][NH+]([O])C,[N]N,[O-][NH+]([NH])C,[NH]N,[N-][NH+]([O])C,[N]N+[O-][NH+]([NH])C,[NH]N+[N-][NH+]([O])C,True,True,True,True,rmg_rxn_963
[O-][NH+]([NH])C+[CH]CC<=>[N-][NH+]([O])C+[CH2]CC,[O-][NH+]([NH])C,[CH]CC,[N-][NH+]([O])C,[CH2]CC,[O-][NH+]([NH])C+[CH]CC,[N-][NH+]([O])C+[CH2]CC,True,True,True,True,rmg_rxn_964
[O-][NH+]([NH])C+CC[S]<=>[N-][NH+]([O])C+CCS,[O-][NH+]([NH])C,CC[S],[N-][NH+]([O])C,CCS,[O-][NH+]([NH])C+CC[S],[N-][NH+]([O])C+CCS,True,True,True,True,rmg_rxn_965
[O-][N+](=[N])C+[O-][NH+]([NH])C<=>[N-]=[N+](O)C+[N-][NH+]([O])C,[O-][N+](=[N])C,[O-][NH+]([NH])C,[N-]=[N+](O)C,[N-][NH+]([O])C,[O-][N+](=[N])C+[O-][NH+]([NH])C,[N-]=[N+](O)C+[N-][NH+]([O])C,True,True,True,True,rmg_rxn_966
[O-][NH+]([NH])C+CC=N[O]<=>[N-][NH+]([O])C+CC=NO,[O-][NH+]([NH])C,CC=N[O],[N-][NH+]([O])C,CC=NO,[O-][NH+]([NH])C+CC=N[O],[N-][NH+]([O])C+CC=NO,True,True,True,True,rmg_rxn_967
[O-][NH+]([NH])C+CCC[O]<=>[N-][NH+]([O])C+CCCO,[O-][NH+]([NH])C,CCC[O],[N-][NH+]([O])C,CCCO,[O-][NH+]([NH])C+CCC[O],[N-][NH+]([O])C+CCCO,True,True,True,True,rmg_rxn_968
[O-][NH+]([NH])C+[CH]=CC<=>[N-][NH+]([O])C+C=CC,[O-][NH+]([NH])C,[CH]=CC,[N-][NH+]([O])C,C=CC,[O-][NH+]([NH])C+[CH]=CC,[N-][NH+]([O])C+C=CC,True,True,True,True,rmg_rxn_969
[O-][NH+]([NH])C+CC[O]<=>[N-][NH+]([O])C+CCO,[O-][NH+]([NH])C,CC[O],[N-][NH+]([O])C,CCO,[O-][NH+]([NH])C+CC[O],[N-][NH+]([O])C+CCO,True,True,True,True,rmg_rxn_970
[O]O+[N-][NH+]([O])C<=>[O][O]+[O-][NH+]([NH])C,[O]O,[N-][NH+]([O])C,[O][O],[O-][NH+]([NH])C,[O]O+[N-][NH+]([O])C,[O][O]+[O-][NH+]([NH])C,True,True,True,True,rmg_rxn_971
[O-][NH+]([NH])C+[O-][NH+]C[CH2]<=>[N-][NH+]([O])C+[O-][NH+]CC,[O-][NH+]([NH])C,[O-][NH+]C[CH2],[N-][NH+]([O])C,[O-][NH+]CC,[O-][NH+]([NH])C+[O-][NH+]C[CH2],[N-][NH+]([O])C+[O-][NH+]CC,True,True,True,True,rmg_rxn_972
[O-][NH+]([NH])C+[O-][NH+][CH]C<=>[N-][NH+]([O])C+[O-][NH+]CC,[O-][NH+]([NH])C,[O-][NH+][CH]C,[N-][NH+]([O])C,[O-][NH+]CC,[O-][NH+]([NH])C+[O-][NH+][CH]C,[N-][NH+]([O])C+[O-][NH+]CC,True,True,True,True,rmg_rxn_973
[O-][NH+]([NH])C+[CH2]CC<=>[N-][NH+]([O])C+CCC,[O-][NH+]([NH])C,[CH2]CC,[N-][NH+]([O])C,CCC,[O-][NH+]([NH])C+[CH2]CC,[N-][NH+]([O])C+CCC,True,True,True,True,rmg_rxn_974
[O-][NH+]([NH])C+[CH2]SCC<=>[N-][NH+]([O])C+CSCC,[O-][NH+]([NH])C,[CH2]SCC,[N-][NH+]([O])C,CSCC,[O-][NH+]([NH])C+[CH2]SCC,[N-][NH+]([O])C+CSCC,True,True,True,True,rmg_rxn_975
[O-][NH+]([NH])C+[CH2]C[N]O<=>[N-][NH+]([O])C+CC[N]O,[O-][NH+]([NH])C,[CH2]C[N]O,[N-][NH+]([O])C,CC[N]O,[O-][NH+]([NH])C+[CH2]C[N]O,[N-][NH+]([O])C+CC[N]O,True,True,True,True,rmg_rxn_976
[CH2]N=O+[O-][NH+]([NH])C<=>CN=O+[N-][NH+]([O])C,[CH2]N=O,[O-][NH+]([NH])C,CN=O,[N-][NH+]([O])C,[CH2]N=O+[O-][NH+]([NH])C,CN=O+[N-][NH+]([O])C,True,True,True,True,rmg_rxn_977
[O-][NH+]([NH])C+[CH2]COCC<=>[N-][NH+]([O])C+CCOCC,[O-][NH+]([NH])C,[CH2]COCC,[N-][NH+]([O])C,CCOCC,[O-][NH+]([NH])C+[CH2]COCC,[N-][NH+]([O])C+CCOCC,True,True,True,True,rmg_rxn_978
[O-][NH+]([NH])C+[C]#CC<=>[N-][NH+]([O])C+C#CC,[O-][NH+]([NH])C,[C]#CC,[N-][NH+]([O])C,C#CC,[O-][NH+]([NH])C+[C]#CC,[N-][NH+]([O])C+C#CC,True,True,True,True,rmg_rxn_979
[O-][NH+]([NH])C+[CH2]OCCC<=>[N-][NH+]([O])C+CCCOC,[O-][NH+]([NH])C,[CH2]OCCC,[N-][NH+]([O])C,CCCOC,[O-][NH+]([NH])C+[CH2]OCCC,[N-][NH+]([O])C+CCCOC,True,True,True,True,rmg_rxn_980
[O-][NH+]=N+[N-][NH+]([O])C<=>[NH]N=O+[O-][NH+]([NH])C,[O-][NH+]=N,[N-][NH+]([O])C,[NH]N=O,[O-][NH+]([NH])C,[O-][NH+]=N+[N-][NH+]([O])C,[NH]N=O+[O-][NH+]([NH])C,True,True,True,True,rmg_rxn_981
[O-][NH+]([NH])[CH2]+CCCC<=>[O-][NH+]([NH])C+C[CH]CC,[O-][NH+]([NH])[CH2],CCCC,[O-][NH+]([NH])C,C[CH]CC,[O-][NH+]([NH])[CH2]+CCCC,[O-][NH+]([NH])C+C[CH]CC,True,True,True,True,rmg_rxn_982
[O-][NH+]([NH])[CH2]+CCCC<=>[O-][NH+]([NH])C+[CH2]CCC,[O-][NH+]([NH])[CH2],CCCC,[O-][NH+]([NH])C,[CH2]CCC,[O-][NH+]([NH])[CH2]+CCCC,[O-][NH+]([NH])C+[CH2]CCC,True,True,True,True,rmg_rxn_983
[O-][NH+]([NH])[CH2]+CCCOCC<=>[O-][NH+]([NH])C+C[CH]COCC,[O-][NH+]([NH])[CH2],CCCOCC,[O-][NH+]([NH])C,C[CH]COCC,[O-][NH+]([NH])[CH2]+CCCOCC,[O-][NH+]([NH])C+C[CH]COCC,True,True,True,True,rmg_rxn_984
[O-][NH+]([NH])[CH2]+CCCOCC<=>[O-][NH+]([NH])C+CC[CH]OCC,[O-][NH+]([NH])[CH2],CCCOCC,[O-][NH+]([NH])C,CC[CH]OCC,[O-][NH+]([NH])[CH2]+CCCOCC,[O-][NH+]([NH])C+CC[CH]OCC,True,True,True,True,rmg_rxn_985
[O-][NH+]([NH])[CH2]+CCCOCC<=>[O-][NH+]([NH])C+C[CH]OCCC,[O-][NH+]([NH])[CH2],CCCOCC,[O-][NH+]([NH])C,C[CH]OCCC,[O-][NH+]([NH])[CH2]+CCCOCC,[O-][NH+]([NH])C+C[CH]OCCC,True,True,True,True,rmg_rxn_986
[O-][NH+]([NH])[CH2]+CCCOCC<=>[O-][NH+]([NH])C+[CH2]CCOCC,[O-][NH+]([NH])[CH2],CCCOCC,[O-][NH+]([NH])C,[CH2]CCOCC,[O-][NH+]([NH])[CH2]+CCCOCC,[O-][NH+]([NH])C+[CH2]CCOCC,True,True,True,True,rmg_rxn_987
[O-][NH+]([NH])[CH2]+CCCOCC<=>[O-][NH+]([NH])C+[CH2]COCCC,[O-][NH+]([NH])[CH2],CCCOCC,[O-][NH+]([NH])C,[CH2]COCCC,[O-][NH+]([NH])[CH2]+CCCOCC,[O-][NH+]([NH])C+[CH2]COCCC,True,True,True,True,rmg_rxn_988
[O-][NH+]([NH])[CH2]+C1COCOC1<=>[O-][NH+]([NH])C+[CH]1COCOC1,[O-][NH+]([NH])[CH2],C1COCOC1,[O-][NH+]([NH])C,[CH]1COCOC1,[O-][NH+]([NH])[CH2]+C1COCOC1,[O-][NH+]([NH])C+[CH]1COCOC1,True,True,True,True,rmg_rxn_989
[O-][NH+]([NH])[CH2]+C1COCOC1<=>[O-][NH+]([NH])C+[CH]1CCOCO1,[O-][NH+]([NH])[CH2],C1COCOC1,[O-][NH+]([NH])C,[CH]1CCOCO1,[O-][NH+]([NH])[CH2]+C1COCOC1,[O-][NH+]([NH])C+[CH]1CCOCO1,True,True,True,True,rmg_rxn_990
[O-][NH+]([NH])[CH2]+C1COCOC1<=>[O-][NH+]([NH])C+[CH]1OCCCO1,[O-][NH+]([NH])[CH2],C1COCOC1,[O-][NH+]([NH])C,[CH]1OCCCO1,[O-][NH+]([NH])[CH2]+C1COCOC1,[O-][NH+]([NH])C+[CH]1OCCCO1,True,True,True,True,rmg_rxn_991
S+[O-][NH+]([NH])[CH2]<=>[SH]+[O-][NH+]([NH])C,S,[O-][NH+]([NH])[CH2],[SH],[O-][NH+]([NH])C,S+[O-][NH+]([NH])[CH2],[SH]+[O-][NH+]([NH])C,True,True,True,True,rmg_rxn_992
[O-][NH+]([NH])[CH2]+CCSCC<=>[O-][NH+]([NH])C+CCS[CH]C,[O-][NH+]([NH])[CH2],CCSCC,[O-][NH+]([NH])C,CCS[CH]C,[O-][NH+]([NH])[CH2]+CCSCC,[O-][NH+]([NH])C+CCS[CH]C,True,True,True,True,rmg_rxn_993
[O-][NH+]([NH])[CH2]+CCSCC<=>[O-][NH+]([NH])C+[CH2]CSCC,[O-][NH+]([NH])[CH2],CCSCC,[O-][NH+]([NH])C,[CH2]CSCC,[O-][NH+]([NH])[CH2]+CCSCC,[O-][NH+]([NH])C+[CH2]CSCC,True,True,True,True,rmg_rxn_994
[O-][NH+]([NH])[CH2]+CCN=O<=>[O-][NH+]([NH])C+CC=N[O],[O-][NH+]([NH])[CH2],CCN=O,[O-][NH+]([NH])C,CC=N[O],[O-][NH+]([NH])[CH2]+CCN=O,[O-][NH+]([NH])C+CC=N[O],True,True,True,True,rmg_rxn_995
[O-][NH+]([NH])[CH2]+CCN=O<=>[O-][NH+]([NH])C+[CH2]CN=O,[O-][NH+]([NH])[CH2],CCN=O,[O-][NH+]([NH])C,[CH2]CN=O,[O-][NH+]([NH])[CH2]+CCN=O,[O-][NH+]([NH])C+[CH2]CN=O,True,True,True,True,rmg_rxn_996
[O-][N+](=N)C+[O-][NH+]([NH])[CH2]<=>[O-][N+](=[N])C+[O-][NH+]([NH])C,[O-][N+](=N)C,[O-][NH+]([NH])[CH2],[O-][N+](=[N])C,[O-][NH+]([NH])C,[O-][N+](=N)C+[O-][NH+]([NH])[CH2],[O-][N+](=[N])C+[O-][NH+]([NH])C,True,True,True,True,rmg_rxn_997
[O-][N+](=N)C+[O-][NH+]([NH])[CH2]<=>[O-][N+](=N)[CH2]+[O-][NH+]([NH])C,[O-][N+](=N)C,[O-][NH+]([NH])[CH2],[O-][N+](=N)[CH2],[O-][NH+]([NH])C,[O-][N+](=N)C+[O-][NH+]([NH])[CH2],[O-][N+](=N)[CH2]+[O-][NH+]([NH])C,True,True,True,True,rmg_rxn_998
[O-][NH+]([NH])[CH2]+CC#N<=>[O-][NH+]([NH])C+C=C=[N],[O-][NH+]([NH])[CH2],CC#N,[O-][NH+]([NH])C,C=C=[N],[O-][NH+]([NH])[CH2]+CC#N,[O-][NH+]([NH])C+C=C=[N],True,True,True,True,rmg_rxn_999
[O-][NH+]([NH])[CH2]+CC#CC<=>[O-][NH+]([NH])C+[CH2]C#CC,[O-][NH+]([NH])[CH2],CC#CC,[O-][NH+]([NH])C,[CH2]C#CC,[O-][NH+]([NH])[CH2]+CC#CC,[O-][NH+]([NH])C+[CH2]C#CC,True,True,True,True,rmg_rxn_1000
[O-][NH+]([NH])[CH2]+CC[NH]<=>[O-][NH+]([NH])C+CC[N],[O-][NH+]([NH])[CH2],CC[NH],[O-][NH+]([NH])C,CC[N],[O-][NH+]([NH])[CH2]+CC[NH],[O-][NH+]([NH])C+CC[N],True,True,True,True,rmg_rxn_1001
[NH]N+[O-][NH+]([NH])[CH2]<=>[N]N+[O-][NH+]([NH])C,[NH]N,[O-][NH+]([NH])[CH2],[N]N,[O-][NH+]([NH])C,[NH]N+[O-][NH+]([NH])[CH2],[N]N+[O-][NH+]([NH])C,True,True,True,True,rmg_rxn_1002
[O-][NH+]([NH])C+[CH]CC<=>[O-][NH+]([NH])[CH2]+[CH2]CC,[O-][NH+]([NH])C,[CH]CC,[O-][NH+]([NH])[CH2],[CH2]CC,[O-][NH+]([NH])C+[CH]CC,[O-][NH+]([NH])[CH2]+[CH2]CC,True,True,True,True,rmg_rxn_1003
[O-][NH+]([NH])[CH2]+CCS<=>[O-][NH+]([NH])C+CC[S],[O-][NH+]([NH])[CH2],CCS,[O-][NH+]([NH])C,CC[S],[O-][NH+]([NH])[CH2]+CCS,[O-][NH+]([NH])C+CC[S],True,True,True,True,rmg_rxn_1004
[O-][N+](=[N])C+[O-][NH+]([NH])C<=>[N-]=[N+](O)C+[O-][NH+]([NH])[CH2],[O-][N+](=[N])C,[O-][NH+]([NH])C,[N-]=[N+](O)C,[O-][NH+]([NH])[CH2],[O-][N+](=[N])C+[O-][NH+]([NH])C,[N-]=[N+](O)C+[O-][NH+]([NH])[CH2],True,True,True,True,rmg_rxn_1005
[O-][NH+]([NH])[CH2]+CC=NO<=>[O-][NH+]([NH])C+CC=N[O],[O-][NH+]([NH])[CH2],CC=NO,[O-][NH+]([NH])C,CC=N[O],[O-][NH+]([NH])[CH2]+CC=NO,[O-][NH+]([NH])C+CC=N[O],True,True,True,True,rmg_rxn_1006
